global_step,episode_idx,ep_reward,recent_mean_top15of20,lr,entropy_coef,rollout_horizon,phase_idx
3044839,3182,852.2058823529215,900.3206481008873,2.955456e-05,0.0006910912,3072,2
3045839,3183,889.0909090908912,900.262271694685,2.955456e-05,0.0006910912,3072,2
3046698,3184,914.0999999999848,903.3053211163462,2.955456e-05,0.0006910912,3072,2
3047559,3185,913.8999999999918,902.3919877830135,2.955456e-05,0.0006910912,3072,2
3048559,3186,874.6031746031535,898.1388660898914,2.952384e-05,0.0006904768,3008,2
3049365,3187,919.3999999999829,902.2995829357695,2.952384e-05,0.0006904768,3008,2
3050089,3188,927.5999999999942,904.6665921584315,2.952384e-05,0.0006904768,3008,2
3051089,3189,890.9638554216738,906.1694456777725,2.949376e-05,0.0006898752,3008,2
3052089,3190,893.7694704049605,906.4413622614721,2.949376e-05,0.0006898752,3008,2
3053089,3191,698.6348122866684,905.7646705321489,2.949376e-05,0.0006898752,3008,2
3054089,3192,872.3183391003337,906.0244896300671,2.946368e-05,0.0006892736,3008,2
3055089,3193,880.1980198019685,903.1710242835329,2.946368e-05,0.0006892736,3008,2
3056089,3194,847.7124183006372,897.9314164403951,2.946368e-05,0.0006892736,3008,2
3056783,3195,930.5999999999858,897.7314164403948,2.9433600000000002e-05,0.000688672,3008,2
3057517,3196,926.5999999999862,902.6910242835326,2.9433600000000002e-05,0.000688672,3008,2
3058517,3197,858.0419580419406,902.6910242835326,2.9433600000000002e-05,0.000688672,3008,2
3059517,3198,763.4812286689234,900.4250299856653,2.9433600000000002e-05,0.000688672,3008,2
3060310,3199,920.6999999999921,904.6022327828688,2.9403520000000002e-05,0.0006880704,3008,2
3061310,3200,890.5063291139116,905.0233398357865,2.9403520000000002e-05,0.0006880704,3008,2
3062310,3201,885.3479853479704,901.9798721923187,2.9403520000000002e-05,0.0006880704,3008,2
3063310,3202,881.7518248174988,902.6087712401297,2.9373440000000002e-05,0.0006874688,3008,2
3064310,3203,893.5275080905958,902.9045445067767,2.9373440000000002e-05,0.0006874688,3008,2
3064842,3204,946.7999999999978,905.0845445067775,2.9373440000000002e-05,0.0006874688,3008,2
3065842,3205,498.0066445182546,902.3124337801338,2.934336e-05,0.0006868672,3008,2
3066842,3206,764.4067796609992,901.2083526760529,2.934336e-05,0.0006868672,3008,2
3067842,3207,565.5052264808184,896.4291805627631,2.934336e-05,0.0006868672,3008,2
3068634,3208,920.7999999999919,895.9758472294296,2.934336e-05,0.0006868672,3008,2
3069634,3209,880.0664451827128,895.2493532134989,2.931328e-05,0.0006862656,3008,2
3070555,3210,907.8999999999883,896.191388519834,2.931328e-05,0.0006862656,3008,2
3071380,3211,917.4999999999914,900.8438939664577,2.931328e-05,0.0006862656,3008,2
3072078,3212,930.1999999999913,904.7026713597681,2.92832e-05,0.000685664,3008,2
3073078,3213,774.9999999999818,902.5369645930128,2.92832e-05,0.000685664,3008,2
3074078,3214,564.6341463414477,897.6894700396357,2.92832e-05,0.000685664,3008,2
3074806,3215,927.1999999999963,897.4628033729698,2.925312e-05,0.0006850624,3008,2
3075806,3216,851.4563106795974,892.4532240849439,2.925312e-05,0.0006850624,3008,2
3076806,3217,374.84276729557894,886.2108788595477,2.925312e-05,0.0006850624,3008,2
3077806,3218,880.9523809523597,893.9805856123052,2.922304e-05,0.0006844608,3008,2
3078482,3219,932.3999999999845,894.7605856123047,2.922304e-05,0.0006844608,3008,2
3079482,3220,881.0126582278388,894.1276742198999,2.922304e-05,0.0006844608,3008,2
3080287,3221,919.4999999999891,896.404475196701,2.922304e-05,0.0006844608,3008,2
3081287,3222,834.7826086956323,893.2731941219099,2.919296e-05,0.0006838591999999999,3008,2
3082287,3223,785.6209150326573,886.0794212513807,2.919296e-05,0.0006838591999999999,3008,2
3083287,3224,856.9536423840924,880.0896640769871,2.919296e-05,0.0006838591999999999,3008,2
3084024,3225,926.2999999999844,890.1763307436539,2.916288e-05,0.0006832576,3008,2
3084677,3226,934.6999999999924,900.1149364081429,2.916288e-05,0.0006832576,3008,2
3085677,3227,750.4983388704186,900.1149364081429,2.916288e-05,0.0006832576,3008,2
3086677,3228,873.4513274336181,896.9583582370512,2.916288e-05,0.0006832576,3008,2
3087393,3229,928.3999999999853,900.1805952248694,2.91328e-05,0.000682656,3008,2
3088128,3230,926.499999999984,901.4205952248691,2.91328e-05,0.000682656,3008,2
3088861,3231,926.6999999999875,902.0339285582023,2.91328e-05,0.000682656,3008,2
3089861,3232,860.784313725469,897.4062161399008,2.910272e-05,0.0006820544,3008,2
3090653,3233,920.7999999999818,903.1407088935241,2.910272e-05,0.0006820544,3008,2
3091653,3234,875.9450171821089,904.7732893270247,2.910272e-05,0.0006820544,3008,2
3092653,3235,646.7532467532287,899.7237100389982,2.910272e-05,0.0006820544,3008,2
3093385,3236,926.7999999999905,904.7466226603577,2.907264e-05,0.0006814528,3008,2
3094385,3237,885.4014598539931,906.6431438250179,2.907264e-05,0.0006814528,3008,2
3095206,3238,917.8999999999847,909.1063184281927,2.907264e-05,0.0006814528,3008,2
3096206,3239,877.0992366412064,905.4196008709409,2.904256e-05,0.0006808512,3008,2
3097206,3240,890.2597402597183,906.0360730063996,2.904256e-05,0.0006808512,3008,2
3097910,3241,929.5999999999889,906.7094063397328,2.904256e-05,0.0006808512,3008,2
3098624,3242,928.599999999986,911.2304520913674,2.904256e-05,0.0006808512,3008,2
3099624,3243,879.6610169491358,911.6444313924019,2.901248e-05,0.0006802495999999999,3008,2
3100624,3244,887.0129870129653,912.3822960477922,2.901248e-05,0.0006802495999999999,3008,2
3101373,3245,925.0999999999924,912.3022960477928,2.901248e-05,0.0006802495999999999,3008,2
3102065,3246,930.7999999999939,912.042296047793,2.8982400000000002e-05,0.000679648,3008,2
3103065,3247,858.9905362775872,912.042296047793,2.8982400000000002e-05,0.000679648,3008,2
3104065,3248,729.4797687861084,912.042296047793,2.8982400000000002e-05,0.000679648,3008,2
3105065,3249,885.9154929577245,909.2099955783088,2.8952320000000002e-05,0.0006790464,3008,2
3106065,3250,888.7640449438055,906.6942652412304,2.8952320000000002e-05,0.0006790464,3008,2
3106957,3251,361.5756756756641,903.3105997200383,2.8952320000000002e-05,0.0006790464,3008,2
3107669,3252,928.7999999999932,906.8342652412307,2.8952320000000002e-05,0.0006790464,3008,2
3108259,3253,940.9999999999895,908.180931907898,2.8922240000000002e-05,0.0006784448,3008,2
3108946,3254,931.2999999999869,911.7943161318166,2.8922240000000002e-05,0.0006784448,3008,2
3109731,3255,921.4999999999897,914.5835816685401,2.8922240000000002e-05,0.0006784448,3008,2
3110447,3256,928.3999999999943,914.6902483352071,2.8922240000000002e-05,0.0006784448,3008,2
3111447,3257,887.1794871794706,914.8087834902389,2.889216e-05,0.0006778432,3008,2
3112447,3258,540.7766990291093,912.2595179535157,2.889216e-05,0.0006778432,3008,2
3113447,3259,882.4561403508565,912.4458595136305,2.889216e-05,0.0006778432,3008,2
3114242,3260,920.4999999999842,914.4618768296481,2.886208e-05,0.0006772416,3008,2
3114746,3261,949.5999999999973,915.795210162982,2.886208e-05,0.0006772416,3008,2
3115414,3262,933.1999999999854,916.1018768296486,2.886208e-05,0.0006772416,3008,2
3116414,3263,743.749999999979,916.1018768296486,2.886208e-05,0.0006772416,3008,2
3117249,3264,916.4999999999832,918.0676776954498,2.8832e-05,0.0006766399999999999,3008,2
3118249,3265,882.3529411764621,915.2178737738811,2.8832e-05,0.0006766399999999999,3008,2
3118888,3266,936.0999999999945,915.5712071072145,2.8832e-05,0.0006766399999999999,3008,2
3119888,3267,852.3809523809393,915.5712071072145,2.880192e-05,0.0006760384,3008,2
3120888,3268,526.5432098765275,915.5712071072145,2.880192e-05,0.0006760384,3008,2
3121888,3269,653.3783783783588,913.3355710687622,2.880192e-05,0.0006760384,3008,2
3122888,3270,886.2542955326259,913.1682544413502,2.877184e-05,0.0006754368,3008,2
3123792,3271,909.5999999999891,916.9828576159535,2.877184e-05,0.0006754368,3008,2
3124570,3272,922.1999999999831,916.5428576159528,2.877184e-05,0.0006754368,3008,2
3125570,3273,411.40065146578365,910.6349211080161,2.877184e-05,0.0006754368,3008,2
3126250,3274,931.9999999999941,910.6815877746833,2.874176e-05,0.0006748352,3008,2
3127250,3275,867.426710097699,907.0767017811972,2.874176e-05,0.0006748352,3008,2
3128250,3276,895.8333333333143,904.9055906700852,2.874176e-05,0.0006748352,3008,2
3128913,3277,933.6999999999935,908.0069581914535,2.871168e-05,0.0006742336,3008,2
3129662,3278,925.0999999999825,912.8548946993895,2.871168e-05,0.0006742336,3008,2
3130373,3279,928.8999999999857,915.9511520093315,2.871168e-05,0.0006742336,3008,2
3131373,3280,889.1696750902406,913.8624636820153,2.871168e-05,0.0006742336,3008,2
3132373,3281,777.1929824561198,907.3811938407448,2.86816e-05,0.000673632,3008,2
3133373,3282,670.7641196013134,896.9807260044871,2.86816e-05,0.000673632,3008,2
3134373,3283,619.3548387096629,896.9807260044871,2.86816e-05,0.000673632,3008,2
3135105,3284,926.7999999999855,897.667392671154,2.865152e-05,0.0006730303999999999,3008,2
3135775,3285,932.9999999999857,901.0438632593888,2.865152e-05,0.0006730303999999999,3008,2
3136775,3286,839.1634980988384,894.5814297993118,2.865152e-05,0.0006730303999999999,3008,2
3137775,3287,818.6440677965963,892.3323041603556,2.865152e-05,0.0006730303999999999,3008,2
3138775,3288,870.4142011834111,898.5470520755083,2.862144e-05,0.0006724288,3008,2
3139775,3289,857.9288025889778,901.1660343950005,2.862144e-05,0.0006724288,3008,2
3140775,3290,469.8529411764539,896.6586858792651,2.862144e-05,0.0006724288,3008,2
3141640,3291,913.4999999999795,896.9186858792644,2.859136e-05,0.0006718272,2944,2
3142349,3292,929.0999999999855,897.3786858792646,2.859136e-05,0.0006718272,2944,2
3143238,3293,911.0999999999805,903.5424146928235,2.859136e-05,0.0006718272,2944,2
3144238,3294,855.8823529411544,898.467904888901,2.856192e-05,0.0006712384,2944,2
3145238,3295,433.33333333331717,895.2157287354942,2.856192e-05,0.0006712384,2944,2
3146238,3296,886.9706840390655,894.6248854492109,2.856192e-05,0.0006712384,2944,2
3146961,3297,927.6999999999845,894.2248854492102,2.853248e-05,0.0006706496,2944,2
3147961,3298,697.2508591065097,884.3644176129527,2.853248e-05,0.0006706496,2944,2
3148961,3299,852.380952380941,879.2631477716831,2.853248e-05,0.0006706496,2944,2
3149716,3300,924.4999999999828,881.618502765666,2.850304e-05,0.0006700607999999999,2944,2
3150716,3301,826.3565891472737,884.8960765450761,2.850304e-05,0.0006700607999999999,2944,2
3151519,3302,919.6999999999828,891.6331386919686,2.850304e-05,0.0006700607999999999,2944,2
3152173,3303,934.5999999999901,898.8493660821497,2.850304e-05,0.0006700607999999999,2944,2
3153173,3304,351.71339563861255,892.1531386919688,2.84736e-05,0.000669472,2944,2
3153908,3305,294.54871794870996,884.5294098784095,2.84736e-05,0.000669472,2944,2
3154908,3306,847.5409836065405,885.0879089122565,2.84736e-05,0.000669472,2944,2
3155607,3307,930.0999999999889,892.5183043924826,2.8444160000000002e-05,0.0006688832,2944,2
3156607,3308,303.50877192980596,880.9740815873558,2.8444160000000002e-05,0.0006688832,2944,2
3157607,3309,493.650793650777,856.6888809914758,2.8444160000000002e-05,0.0006688832,2944,2
3158607,3310,839.2712550607067,879.7302450854711,2.841472e-05,0.0006682944,2944,2
3159378,3311,922.8999999999918,880.3569117521386,2.841472e-05,0.0006682944,2944,2
3160378,3312,890.4761904761692,877.7819911172174,2.841472e-05,0.0006682944,2944,2
3161378,3313,698.4496124030883,863.605298610758,2.841472e-05,0.0006682944,2944,2
3162378,3314,875.8308157099466,864.9351961286775,2.838528e-05,0.0006677056,2944,2
3163378,3315,394.94949494947673,864.9351961286775,2.838528e-05,0.0006677056,2944,2
3164147,3316,923.0999999999821,867.3438171927386,2.838528e-05,0.0006677056,2944,2
3165147,3317,860.7843137254666,862.8827714411041,2.835584e-05,0.0006671168,2944,2
3166147,3318,890.5063291139139,875.7664694415977,2.835584e-05,0.0006671168,2944,2
3167147,3319,875.1773049645229,877.2862262805031,2.835584e-05,0.0006671168,2944,2
3168147,3320,867.7419354838532,873.5023553127612,2.83264e-05,0.000666528,2944,2
3169147,3321,316.6666666666494,851.3219689463281,2.83264e-05,0.000666528,2944,2
3169802,3322,934.4999999999951,852.3086356129955,2.83264e-05,0.000666528,2944,2
3170548,3323,925.3999999999927,851.6953022796624,2.829696e-05,0.0006659392,2944,2
3171548,3324,372.13114754096836,851.6953022796624,2.829696e-05,0.0006659392,2944,2
3172544,3325,900.3999999999849,878.8119160362762,2.829696e-05,0.0006659392,2944,2
3173544,3326,686.6242038216344,868.0841307172825,2.826752e-05,0.0006653504,2944,2
3174544,3327,754.1666666666464,856.355241828393,2.826752e-05,0.0006653504,2944,2
3175544,3328,878.4946236558968,869.1466031506772,2.826752e-05,0.0006653504,2944,2
3176544,3329,890.2912621359035,881.9360464661981,2.8238080000000002e-05,0.0006647616,2944,2
3177161,3330,938.2999999999948,888.5379627954841,2.8238080000000002e-05,0.0006647616,2944,2
3178161,3331,655.7003257328794,873.5746036223571,2.8238080000000002e-05,0.0006647616,2944,2
3178927,3332,923.3999999999874,875.7695242572784,2.8238080000000002e-05,0.0006647616,2944,2
3179927,3333,832.2033898304928,884.6864427524386,2.8208640000000002e-05,0.0006641728,2944,2
3180620,3334,266.1312302839029,872.0726686265511,2.8208640000000002e-05,0.0006641728,2944,2
3181280,3335,933.9999999999926,888.5643883717751,2.8208640000000002e-05,0.0006641728,2944,2
3182038,3336,924.1999999999829,888.6377217051084,2.8208640000000002e-05,0.0006641728,2944,2
3183038,3337,699.9999999999819,877.9187674567428,2.81792e-05,0.000663584,2944,2
3184038,3338,577.8523489932733,864.3266257705908,2.81792e-05,0.000663584,2944,2
3184711,3339,932.6999999999852,868.1614721062883,2.81792e-05,0.000663584,2944,2
3185711,3340,893.3993399339801,869.8719657362967,2.814976e-05,0.0006629952,2944,2
3186711,3341,399.99999999998323,869.8719657362967,2.814976e-05,0.0006629952,2944,2
3187711,3342,864.4012944983629,865.1987187028546,2.814976e-05,0.0006629952,2944,2
3188711,3343,753.4798534798398,853.7373756015111,2.812032e-05,0.0006624064,2944,2
3189711,3344,855.9748427672731,865.0274181978871,2.812032e-05,0.0006624064,2944,2
3190464,3345,924.6999999999845,866.647418197887,2.812032e-05,0.0006624064,2944,2
3191464,3346,871.1191335739946,878.0553604361545,2.809088e-05,0.0006618176,2944,2
3192464,3347,761.1987381703307,878.5241652030668,2.809088e-05,0.0006618176,2944,2
3193464,3348,815.8878504672676,874.3503803238249,2.809088e-05,0.0006618176,2944,2
3194413,3349,905.0999999999772,875.3376295147631,2.806144e-05,0.0006612288,2944,2
3195413,3350,883.7133550488367,871.6985198513524,2.806144e-05,0.0006612288,2944,2
3196413,3351,878.8732394365977,880.0580789151364,2.806144e-05,0.0006612288,2944,2
3197413,3352,827.6315789473497,873.6735175116272,2.8032000000000002e-05,0.00066064,2944,2
3198413,3353,806.7524115755461,871.9767856279642,2.8032000000000002e-05,0.00066064,2944,2
3199413,3354,839.0243902438817,877.1651624328675,2.8032000000000002e-05,0.00066064,2944,2
3200413,3355,856.834532374082,872.0207979244734,2.800256e-05,0.0006600512,2944,2
3201413,3356,862.686567164159,867.9199024020852,2.800256e-05,0.0006600512,2944,2
3202345,3357,472.26964980543437,867.9199024020852,2.800256e-05,0.0006600512,2944,2
3203345,3358,611.2676056337849,867.9199024020852,2.797312e-05,0.0006594624,2944,2
3204345,3359,665.8227848101119,856.4864849467748,2.797312e-05,0.0006594624,2944,2
3205345,3360,868.4210526315599,854.8212657932802,2.797312e-05,0.0006594624,2944,2
3206345,3361,896.8652037617318,863.8656968327069,2.794368e-05,0.0006588736,2944,2
3207345,3362,715.5619596541582,856.9855264108381,2.794368e-05,0.0006588736,2944,2
3208058,3363,928.6999999999939,868.1522771994823,2.794368e-05,0.0006588736,2944,2
3209058,3364,874.452554744504,869.3841246646311,2.791424e-05,0.0006582848,2944,2
3209996,3365,906.1999999999837,868.1507913312977,2.791424e-05,0.0006582848,2944,2
3210781,3366,921.4999999999872,871.5095157596971,2.791424e-05,0.0006582848,2944,2
3211781,3367,879.9999999999874,876.3926883213265,2.78848e-05,0.000657696,2944,2
3212781,3368,818.6046511627836,876.5738083676944,2.78848e-05,0.000657696,2944,2
3213670,3369,911.0999999999864,876.9738083676949,2.78848e-05,0.000657696,2944,2
3214670,3370,739.9999999999878,871.8430788028089,2.785536e-05,0.0006571071999999999,2944,2
3215407,3371,926.2999999999886,875.0048628403682,2.785536e-05,0.0006571071999999999,2944,2
3216056,3372,935.0999999999962,882.1694242438781,2.785536e-05,0.0006571071999999999,2944,2
3217056,3373,888.0239520957876,887.5875269452275,2.785536e-05,0.0006571071999999999,2944,2
3218056,3374,800.3558718861041,885.0096257213756,2.7825920000000002e-05,0.0006565184,2944,2
3218743,3375,931.2999999999848,889.9739902297692,2.7825920000000002e-05,0.0006565184,2944,2
3219743,3376,792.2558922558721,885.2786119025501,2.7825920000000002e-05,0.0006565184,2944,2
3220743,3377,882.1428571428369,891.2710762283477,2.7796480000000003e-05,0.0006559296,2944,2
3221551,3378,919.1999999999854,899.1940181026065,2.7796480000000003e-05,0.0006559296,2944,2
3222551,3379,893.569131832779,904.1916501472729,2.7796480000000003e-05,0.0006559296,2944,2
3223273,3380,927.7999999999834,908.150246638501,2.7796480000000003e-05,0.0006559296,2944,2
3224273,3381,886.1591695501597,907.4365110243963,2.776704e-05,0.0006553408,2944,2
3225201,3382,907.1999999999866,909.6196740414284,2.776704e-05,0.0006553408,2944,2
3225916,3383,928.4999999999911,909.6063407080949,2.776704e-05,0.0006553408,2944,2
